lat,lng,signal_dbm,network_type,mcc,mnc,cell_id,range,samples
12.92,77.68,-95,2G,404,45,46122,1000,1
12.92,77.68,-95,2G,404,45,30412,1000,1
12.92,77.69,-95,4G,404,45,1116427,1000,1
12.92,77.68,-95,2G,404,45,46503,1000,1
12.92,77.68,-95,3G,404,45,27456367,1000,1
12.92,77.68,-95,3G,405,34,25260,2701,1
12.92,77.69,-95,3G,404,45,27450757,1000,1
12.92,77.68,-95,2G,404,86,14173,1905,1
12.92,77.68,-95,2G,404,45,30411,1000,1
12.92,77.68,-95,4G,404,86,205855496,1000,1
12.92,77.68,-95,4G,405,861,2149142,1000,1
12.92,77.7,-95,4G,405,861,292387,1000,1
12.92,77.69,-95,2G,404,45,14542,1000,1
12.92,77.69,-95,2G,404,45,56702,1000,1
12.92,77.69,-95,3G,404,45,27430002,1000,1
12.92,77.7,-95,2G,404,86,1311,1000,1
12.92,77.7,-95,2G,404,86,44253,1000,1
12.92,77.7,-95,2G,404,45,35954,1000,1
12.92,77.7,-95,4G,405,861,292369,1000,1
12.92,77.7,-95,3G,404,45,27455070,1000,1
12.92,77.7,-95,4G,404,45,920322,1000,1
12.92,77.7,-95,2G,405,34,61011,1000,1
12.92,77.69,-95,3G,404,45,27455069,1000,1
12.92,77.7,-95,3G,404,71,20992015,1521,1
12.92,77.7,-95,4G,405,861,292401,1000,1
12.92,77.69,-95,3G,404,71,20993675,1000,1
12.92,77.69,-95,3G,404,86,20905456,1000,1
12.92,77.69,-95,3G,404,45,27430007,1000,1
12.92,77.7,-95,3G,404,45,27430000,1000,1
12.92,77.7,-95,4G,404,45,920331,1000,1
12.92,77.7,-95,4G,404,45,920321,1000,1
12.92,77.69,-95,2G,404,45,61023,1000,1
12.92,77.69,-95,2G,404,86,16483,1000,1
12.92,77.69,-95,3G,404,45,27409925,1204,1
12.92,77.69,-95,2G,404,45,35952,1000,1
12.92,77.69,-95,2G,404,45,23743,1000,1
12.92,77.69,-95,4G,405,861,292368,1000,1
12.92,77.69,-95,4G,404,86,205932807,1000,1
12.92,77.69,-95,4G,404,45,920320,1000,1
12.92,77.7,-95,3G,404,45,27429999,1000,1
12.92,77.69,-95,2G,404,45,35953,1000,1
12.92,77.69,-95,2G,404,86,2783,1000,1
12.92,77.69,-95,4G,404,45,920330,1000,1
12.92,77.7,-95,2G,404,86,44252,1000,1
12.92,77.69,-95,4G,405,861,292370,1000,1
12.92,77.69,-95,3G,404,45,27417791,1000,1
12.92,77.69,-95,3G,404,86,20866256,1000,1
12.92,77.69,-95,4G,405,861,292402,1000,1
12.92,77.69,-95,4G,404,86,205932808,1000,1
12.92,77.7,-95,4G,405,861,292389,1000,1
12.92,77.7,-95,2G,404,45,21204,1000,1
12.93,77.69,-95,2G,405,34,40752,1000,1
12.93,77.69,-95,2G,404,86,1312,1000,1
12.93,77.7,-95,4G,405,861,1780530,1000,1
12.93,77.69,-95,2G,404,44,252,1000,1
12.93,77.51,-95,4G,405,861,15952,1479,1
12.93,77.51,-95,3G,404,45,27287809,1000,1
12.93,77.51,-95,2G,404,45,10703,1000,1
12.93,77.51,-95,3G,404,45,27266009,1000,1
12.93,77.51,-95,3G,404,86,20662276,1000,1
12.93,77.51,-95,4G,404,86,206371847,1000,1
12.93,77.51,-95,3G,404,86,20668827,1000,1
12.93,77.51,-95,3G,404,45,27797973,1000,1
12.93,77.51,-95,3G,404,45,27812095,1000,1
12.93,77.51,-95,2G,404,45,53881,1000,1
12.93,77.51,-95,2G,405,10,30642,1000,1
12.93,77.51,-95,4G,404,86,205895712,1000,1
12.93,77.51,-95,3G,404,71,20484234,1000,1
12.93,77.51,-95,4G,404,45,273922,1000,1
12.93,77.51,-95,4G,404,45,182082827,1000,1
12.93,77.51,-95,3G,404,45,27797972,1000,1
12.93,77.51,-95,4G,404,45,273937,1000,1
12.93,77.51,-95,3G,404,45,27273679,1000,1
12.93,77.51,-95,4G,404,45,46878732,1000,1
12.93,77.51,-95,2G,404,86,42802,1098,1
12.93,77.5,-95,2G,404,45,53882,1000,1
12.93,77.51,-95,2G,404,45,24832,1000,1
12.93,77.51,-95,3G,404,45,27797967,1000,1
12.93,77.51,-95,3G,404,45,27797966,1000,1
12.93,77.51,-95,4G,404,45,273932,1000,1
12.93,77.51,-95,4G,404,86,205895687,1000,1
12.93,77.51,-95,2G,404,45,24833,1000,1
12.93,77.51,-95,2G,404,44,8363,1000,1
12.93,77.51,-95,3G,404,45,27848077,1000,1
12.93,77.51,-95,4G,405,861,878609,1000,1
12.93,77.51,-95,2G,404,86,23681,1000,1
12.93,77.51,-95,2G,404,86,64293,1000,1
12.93,77.51,-95,3G,404,45,27841145,1000,1
12.93,77.51,-95,4G,405,861,878608,1000,1
12.93,77.51,-95,2G,404,44,5541,1000,1
12.93,77.51,-95,4G,404,45,273931,1000,1
12.93,77.51,-95,2G,404,71,43181,1000,1
12.93,77.51,-95,4G,404,45,635648,1000,1
12.93,77.51,-95,3G,404,45,27812096,1000,1
12.93,77.51,-95,2G,404,86,42801,1667,1
12.93,77.51,-95,2G,404,45,24831,1000,1
12.93,77.51,-95,4G,404,45,273921,1000,1
12.93,77.52,-95,3G,404,45,26346033,1000,1
12.93,77.52,-95,3G,404,45,27917062,1000,1
12.93,77.51,-95,3G,405,803,13303019,1000,1
12.93,77.51,-95,2G,405,34,29152,1000,1
12.93,77.51,-95,3G,404,86,20677518,1000,1
12.93,77.51,-95,4G,405,861,868370,1000,1
12.93,77.51,-95,4G,405,861,868371,1000,1
12.93,77.52,-95,3G,404,45,27279409,1000,1
12.93,77.52,-95,3G,404,45,27279408,1000,1
12.93,77.52,-95,3G,404,86,20677517,1000,1
12.93,77.51,-95,2G,405,10,30342,1000,1
12.93,77.51,-95,2G,405,34,27313,1000,1
12.93,77.52,-95,3G,404,71,20484094,1000,1
12.93,77.51,-95,4G,404,45,77568,1000,1
12.93,77.52,-95,3G,405,34,305421,1000,1
12.93,77.51,-95,3G,404,45,27792975,1000,1
12.93,77.51,-95,2G,405,10,30612,1000,1
12.93,77.52,-95,4G,404,45,636674,1000,1
12.93,77.51,-95,2G,404,86,1781,1000,1
12.93,77.51,-95,2G,405,10,30343,1000,1
12.93,77.52,-95,3G,405,34,272699,1000,1
12.93,77.51,-95,2G,405,34,29153,1000,1
12.93,77.51,-95,2G,405,34,12131,1000,1
12.93,77.51,-95,2G,405,34,27312,1000,1
12.93,77.51,-95,3G,404,45,27820257,1000,1
12.93,77.52,-95,2G,404,86,2802,2093,1
12.93,77.52,-95,2G,404,45,3031,1000,1
12.93,77.52,-95,2G,404,86,8521,1000,1
12.93,77.52,-95,2G,404,45,63953,1000,1
12.93,77.51,-95,4G,404,45,1595905,1000,1
12.93,77.51,-95,2G,404,44,5521,1000,1
12.93,77.51,-95,2G,404,45,63952,1000,1
12.93,77.51,-95,3G,404,86,20677516,1000,1
12.93,77.51,-95,4G,404,45,1556747,1000,1
12.93,77.52,-95,2G,404,44,5883,1000,1
12.93,77.52,-95,4G,404,45,1556738,1000,1
12.93,77.52,-95,2G,404,45,24872,1000,1
12.93,77.52,-95,2G,404,86,8522,1000,1
12.93,77.52,-95,3G,404,45,27850667,1000,1
12.93,77.52,-95,3G,405,34,291301,1000,1
12.93,77.52,-95,2G,405,803,28201,1000,1
12.93,77.52,-95,2G,405,34,29151,1000,1
12.93,77.51,-95,2G,404,44,5542,1000,1
12.93,77.52,-95,2G,405,34,43263,1000,1
12.93,77.52,-95,3G,405,34,291299,1000,1
12.93,77.52,-95,3G,404,45,27803697,1000,1
12.93,77.52,-95,3G,404,86,20667308,1000,1
12.93,77.52,-95,4G,404,45,1623041,1000,1
12.93,77.52,-95,4G,404,45,1623052,1000,1
12.93,77.52,-95,2G,404,86,39291,1000,1
12.93,77.52,-95,2G,404,86,30163,1000,1
12.93,77.52,-95,4G,404,45,1623042,1000,1
12.93,77.52,-95,4G,404,45,1623051,1000,1
12.93,77.52,-95,3G,404,45,27273787,1000,1
12.93,77.52,-95,3G,404,45,27287849,1000,1
12.93,77.52,-95,2G,404,45,24873,1000,1
12.93,77.52,-95,3G,404,45,27287848,1000,1
12.93,77.52,-95,2G,404,45,63402,1000,1
12.93,77.52,-95,2G,404,45,15543,1000,1
12.93,77.52,-95,3G,404,45,27850665,1000,1
12.93,77.52,-95,3G,404,45,27812143,1000,1
12.93,77.52,-95,3G,404,45,27820258,1000,1
12.93,77.53,-95,3G,404,45,27522037,1000,1
12.93,77.53,-95,3G,404,45,27287847,1000,1
12.93,77.53,-95,3G,404,45,27522036,1000,1
12.93,77.52,-95,2G,404,45,52673,1000,1
12.93,77.53,-95,3G,404,45,27812142,1000,1
12.93,77.53,-95,2G,404,45,62322,1000,1
12.93,77.52,-95,2G,404,86,39293,1000,1
12.93,77.53,-95,3G,404,45,27812135,1000,1
12.93,77.52,-95,3G,404,45,27812137,1000,1
12.93,77.53,-95,2G,405,34,45442,1000,1
12.93,77.52,-95,2G,404,45,63403,1000,1
12.93,77.52,-95,2G,404,45,28962,1000,1
12.93,77.53,-95,3G,404,45,27819935,1000,1
12.93,77.53,-95,2G,404,45,18103,1000,1
12.93,77.52,-95,2G,404,86,16743,1898,1
12.93,77.53,-95,2G,404,45,24513,1000,1
12.93,77.53,-95,3G,404,45,27295648,1000,1
12.93,77.53,-95,4G,404,45,636672,1000,1
12.93,77.53,-95,2G,404,45,61702,1000,1
12.93,77.53,-95,2G,404,45,61703,1000,1
12.93,77.52,-95,2G,404,86,44402,1113,1
12.93,77.53,-95,2G,404,45,24871,1000,1
12.93,77.53,-95,2G,404,45,62452,1000,1
12.93,77.52,-95,2G,404,45,15952,1000,1
12.93,77.52,-95,2G,404,45,15953,1000,1
12.93,77.52,-95,2G,404,86,44403,1014,1
12.93,77.54,-95,2G,404,86,11642,1000,1
12.93,77.54,-95,3G,404,86,20552446,1000,1
12.93,77.53,-95,4G,404,45,279810,1000,1
12.93,77.53,-95,4G,404,45,1598721,1000,1
12.93,77.53,-95,3G,404,45,27484096,1000,1
12.93,77.53,-95,3G,404,45,28383612,1000,1
12.93,77.53,-95,4G,405,861,145457,1000,1
12.93,77.53,-95,2G,404,45,16383,1000,1
12.93,77.53,-95,2G,404,45,55453,1000,1
12.93,77.54,-95,3G,405,34,161479,1000,1
12.93,77.54,-95,3G,404,45,28393471,1000,1
12.93,77.54,-95,2G,405,10,30572,1000,1
12.93,77.54,-95,3G,404,45,28399435,1000,1
12.93,77.54,-95,3G,404,45,27515037,1000,1
12.93,77.54,-95,3G,404,45,27481926,1000,1
12.93,77.54,-95,2G,404,86,42452,1000,1
12.93,77.53,-95,2G,404,45,52921,3705,1
12.93,77.54,-95,2G,404,86,42453,1000,1
12.93,77.54,-95,4G,404,45,60172,1378,1
12.93,77.53,-95,4G,404,45,166913,1000,1
12.93,77.54,-95,2G,404,45,22341,1000,1
12.93,77.54,-95,3G,404,86,20655447,1000,1
12.93,77.53,-95,4G,405,861,762417,1000,1
12.93,77.53,-95,4G,404,45,419329,1000,1
12.93,77.54,-95,2G,404,86,11643,1000,1
12.93,77.54,-95,2G,404,86,11641,1000,1
12.93,77.54,-95,3G,404,45,27475966,1000,1
12.93,77.54,-95,3G,404,45,28393470,1000,1
12.93,77.54,-95,2G,405,10,32042,1000,1
12.93,77.54,-95,2G,405,10,30571,1000,1
12.93,77.54,-95,2G,404,86,42451,1000,1
12.93,77.54,-95,3G,404,86,20668566,1000,1
12.93,77.54,-95,2G,405,803,14742,1000,1
12.93,77.54,-95,2G,404,86,42391,1000,1
12.93,77.54,-95,3G,404,86,20671898,1000,1
12.93,77.53,-95,2G,404,71,43293,1000,1
12.93,77.53,-95,3G,404,71,21458308,3108,1
12.93,77.54,-95,2G,404,45,10932,1000,1
12.93,77.53,-95,3G,404,86,20680678,1000,1
12.93,77.54,-95,3G,405,34,144977,1000,1
12.93,77.54,-95,3G,404,86,20678078,1000,1
12.93,77.53,-95,4G,404,45,181935882,1000,1
12.93,77.54,-95,3G,404,71,21458836,1000,1
12.93,77.54,-95,2G,404,86,742,1000,1
12.93,77.54,-95,2G,405,34,36381,1000,1
12.93,77.54,-95,3G,404,86,20654438,1000,1
12.93,77.54,-95,2G,405,10,31413,1000,1
12.93,77.54,-95,3G,405,34,167488,1000,1
12.93,77.54,-95,2G,405,34,36412,1000,1
12.93,77.54,-95,3G,404,86,20662238,1000,1
12.93,77.54,-95,2G,404,44,17743,1000,1
12.93,77.54,-95,2G,405,803,11892,1000,1
12.93,77.54,-95,2G,405,803,11891,1000,1
12.93,77.54,-95,2G,405,803,11893,1000,1
12.93,77.54,-95,4G,404,86,204818951,1000,1
12.93,77.54,-95,4G,404,45,88065,1000,1
12.93,77.54,-95,3G,405,803,13239180,1000,1
12.93,77.54,-95,3G,404,45,28380537,1000,1
12.93,77.54,-95,3G,404,45,28384875,1000,1
12.93,77.54,-95,4G,405,861,146706,1000,1
12.93,77.54,-95,2G,404,45,55451,1000,1
12.93,77.54,-95,3G,404,71,20484424,1000,1
12.93,77.54,-95,2G,404,71,43292,1000,1
12.93,77.55,-95,3G,404,86,20661618,1000,1
12.93,77.55,-95,4G,404,45,515084,1000,1
12.93,77.55,-95,3G,404,45,28397211,1000,1
12.93,77.55,-95,3G,404,45,28397209,1000,1
12.93,77.55,-95,3G,405,34,161807,1000,1
12.93,77.55,-95,4G,405,861,1611537,1000,1
12.93,77.55,-95,3G,404,45,27479707,1000,1
12.93,77.55,-95,2G,404,45,20122,1000,1
12.93,77.55,-95,2G,405,34,62053,1000,1
12.93,77.55,-95,4G,404,45,515073,1000,1
12.93,77.55,-95,2G,404,86,2623,1000,1
12.93,77.55,-95,4G,404,45,515083,1000,1
12.93,77.55,-95,3G,404,71,20347022,1000,1
12.93,77.55,-95,4G,404,45,515074,1000,1
12.93,77.55,-95,3G,405,34,193128,1000,1
12.93,77.55,-95,2G,405,10,34953,1000,1
12.93,77.55,-95,3G,404,45,28397216,1000,1
12.93,77.55,-95,3G,404,45,27520887,1000,1
12.93,77.54,-95,4G,404,45,231819532,1000,1
12.93,77.54,-95,2G,404,71,24263,1000,1
12.93,77.54,-95,2G,404,86,22103,1000,1
12.93,77.54,-95,3G,404,45,27463027,1000,1
12.93,77.54,-95,3G,404,71,20347023,1000,1
12.93,77.55,-95,2G,404,45,20123,1000,1
12.93,77.55,-95,2G,405,34,62051,1000,1
12.93,77.55,-95,2G,404,45,6313,1000,1
12.93,77.55,-95,3G,404,45,27520885,1000,1
12.93,77.55,-95,4G,404,45,1569290,1000,1
12.93,77.55,-95,3G,404,45,27465902,1000,1
12.93,77.55,-95,3G,404,45,28438389,1000,1
12.93,77.55,-95,4G,404,86,205260552,1000,1
12.93,77.55,-95,4G,404,86,205483271,1000,1
12.93,77.55,-95,4G,404,86,205483270,1000,1
12.93,77.55,-95,2G,404,45,6311,1000,1
12.93,77.55,-95,3G,404,45,31402,1000,1
12.93,77.55,-95,2G,405,34,32703,1000,1
12.93,77.55,-95,2G,405,34,30111,1000,1
12.93,77.55,-95,2G,405,803,19963,1000,1
12.93,77.55,-95,2G,405,803,11772,1000,1
12.93,77.55,-95,2G,405,803,11771,1000,1
12.93,77.55,-95,2G,405,803,15961,1000,1
12.93,77.55,-95,2G,404,45,10381,1000,1
12.93,77.55,-95,2G,404,86,63483,1000,1
12.93,77.55,-95,2G,404,86,63482,1000,1
12.93,77.55,-95,3G,404,45,28383406,1000,1
12.93,77.55,-95,4G,404,45,161537,1000,1
12.93,77.55,-95,4G,404,45,265738,1000,1
12.93,77.55,-95,4G,404,45,161547,1000,1
12.93,77.55,-95,4G,404,86,205260551,1000,1
12.93,77.55,-95,3G,405,34,184927,1000,1
12.93,77.55,-95,3G,405,34,161190,1000,1
12.93,77.55,-95,3G,404,86,20662248,1000,1
12.93,77.55,-95,4G,404,45,1590785,1000,1
12.93,77.55,-95,4G,404,86,206343430,1000,1
12.93,77.55,-95,4G,404,45,851467,1000,1
12.93,77.56,-95,2G,405,803,25423,1000,1
12.93,77.56,-95,2G,405,34,43663,1000,1
12.93,77.56,-95,2G,405,34,43661,1000,1
12.93,77.56,-95,2G,405,34,30691,1000,1
12.93,77.56,-95,3G,405,34,174739,1000,1
12.93,77.56,-95,2G,405,10,30742,1000,1
12.93,77.56,-95,2G,405,803,19903,1000,1
12.93,77.56,-95,3G,404,45,28396090,1000,1
12.93,77.56,-95,3G,404,86,20673058,1000,1
12.93,77.56,-95,2G,404,45,54961,1000,1
12.93,77.55,-95,3G,404,45,28383401,1000,1
12.93,77.55,-95,2G,404,45,6312,1000,1
12.93,77.56,-95,2G,405,803,25422,1000,1
12.93,77.56,-95,2G,405,803,14881,1000,1
12.93,77.55,-95,3G,404,45,27465897,1000,1
12.93,77.57,-95,4G,405,861,128274,1000,1
12.93,77.57,-95,4G,404,45,495362,1000,1
12.93,77.57,-95,2G,404,44,33763,1000,1
12.93,77.57,-95,2G,404,44,17362,1000,1
12.93,77.56,-95,4G,404,45,72449,1000,1
12.93,77.56,-95,3G,404,45,26282768,1000,1
12.93,77.56,-95,3G,404,45,28379926,1000,1
12.93,77.56,-95,2G,404,45,19002,1000,1
12.93,77.56,-95,2G,404,45,28682,1000,1
12.93,77.56,-95,2G,404,86,39722,1000,1
12.93,77.56,-95,3G,404,45,28681,1000,1
12.93,77.56,-95,3G,404,45,28379927,1000,1
12.93,77.56,-95,3G,404,86,20667586,1000,1
12.93,77.56,-95,2G,404,45,2833,1000,1
12.93,77.56,-95,4G,405,861,1069361,1000,1
12.93,77.56,-95,3G,404,71,20346353,1000,1
12.93,77.56,-95,3G,404,86,20672848,1000,1
12.93,77.56,-95,2G,404,86,2833,1000,1
12.93,77.56,-95,2G,404,45,2832,1000,1
12.93,77.56,-95,4G,404,45,72450,1000,1
12.93,77.56,-95,3G,404,45,28379920,1000,1
12.93,77.56,-95,3G,404,45,28379921,1000,1
12.93,77.56,-95,4G,404,45,72459,1000,1
12.93,77.57,-95,2G,404,86,14272,1000,1
12.93,77.57,-95,3G,404,45,28410141,1000,1
12.93,77.57,-95,2G,404,45,28943,1000,1
12.93,77.57,-95,3G,405,34,174859,1000,1
12.93,77.57,-95,3G,404,45,26299289,1000,1
12.93,77.57,-95,2G,405,34,43782,1000,1
12.93,77.57,-95,2G,405,34,43783,1000,1
12.93,77.57,-95,2G,405,34,9192,1000,1
12.93,77.57,-95,2G,405,34,43781,1000,1
12.93,77.57,-95,2G,404,44,17363,1000,1
12.93,77.57,-95,2G,404,86,45592,1000,1
12.93,77.57,-95,2G,404,86,39493,1000,1
12.93,77.57,-95,2G,404,45,19353,1000,1
12.93,77.57,-95,2G,405,10,30521,1000,1
12.93,77.57,-95,3G,404,86,20662298,1000,1
12.93,77.57,-95,2G,405,10,37142,1000,1
12.93,77.57,-95,2G,405,10,30941,1000,1
12.93,77.57,-95,2G,405,10,30942,1000,1
12.93,77.57,-95,3G,405,34,174858,1000,1
12.93,77.57,-95,4G,405,861,875796,1000,1
12.93,77.57,-95,3G,404,71,20346343,1000,1
12.93,77.57,-95,3G,404,45,26299288,1000,1
12.93,77.57,-95,2G,404,86,16923,1000,1
12.93,77.58,-95,2G,404,45,2413,1000,1
12.93,77.57,-95,2G,404,44,17432,1000,1
12.93,77.57,-95,2G,404,86,60531,1000,1
12.93,77.58,-95,4G,404,86,205343240,1000,1
12.93,77.57,-95,4G,404,45,1558854,1000,1
12.93,77.57,-95,4G,405,861,149029,1000,1
12.93,77.57,-95,2G,404,86,16922,1000,1
12.93,77.57,-95,2G,404,45,3833,1000,1
12.93,77.57,-95,2G,404,45,3832,1000,1
12.93,77.57,-95,2G,404,45,3831,1000,1
12.93,77.57,-95,4G,404,45,98049,1000,1
12.93,77.57,-95,4G,404,86,205233160,1000,1
12.93,77.57,-95,4G,404,86,205233159,1000,1
12.93,77.57,-95,3G,404,45,28380920,1000,1
12.93,77.57,-95,4G,404,44,10964521,1000,1
12.93,77.57,-95,4G,404,44,10964522,1000,1
12.93,77.57,-95,4G,404,45,98059,1000,1
12.93,77.57,-95,3G,404,45,3046104,1000,1
12.93,77.57,-95,3G,404,45,3046114,1000,1
12.93,77.57,-95,3G,404,45,3046132,1000,1
12.93,77.57,-95,3G,405,34,152578,1000,1
12.93,77.57,-95,3G,405,803,13183384,1000,1
12.93,77.57,-95,2G,405,803,15253,1000,1
12.93,77.57,-95,4G,404,45,98048,1000,1
12.93,77.57,-95,4G,404,86,206349575,1000,1
12.93,77.57,-95,2G,404,44,10202,1000,1
12.93,77.57,-95,2G,404,44,10323,1000,1
12.93,77.57,-95,2G,404,44,10201,1000,1
12.93,77.57,-95,3G,404,45,28380919,1000,1
12.93,77.57,-95,3G,404,45,28380926,1000,1
12.93,77.57,-95,4G,404,44,10964523,1000,1
12.93,77.57,-95,3G,405,34,174877,1000,1
12.93,77.57,-95,3G,405,34,176738,1000,1
12.93,77.57,-95,3G,404,45,26340828,1000,1
12.93,77.57,-95,2G,404,86,49622,1000,1
12.93,77.57,-95,2G,405,803,26512,1000,1
12.93,77.57,-95,4G,404,45,1558785,1000,1
12.93,77.57,-95,2G,404,45,60892,1000,1
12.93,77.57,-95,2G,405,34,8952,1000,1
12.93,77.57,-95,3G,404,45,26340834,1000,1
12.93,77.57,-95,3G,404,45,28437980,1000,1
12.93,77.57,-95,3G,404,86,20679086,1000,1
12.93,77.57,-95,3G,404,45,28437986,1000,1
12.93,77.58,-95,4G,404,45,843808,1000,1
12.93,77.58,-95,3G,405,34,292541,1000,1
12.93,77.58,-95,3G,404,45,26282899,1000,1
12.93,77.58,-95,3G,404,86,20607360,1000,1
12.93,77.58,-95,3G,404,86,20680647,1000,1
12.93,77.58,-95,4G,404,86,205028615,1000,1
12.93,77.58,-95,3G,404,45,28379506,1000,1
12.93,77.58,-95,3G,404,45,26282905,1000,1
12.93,77.58,-95,4G,404,45,61707,1000,1
12.93,77.58,-95,3G,404,86,20678517,1000,1
12.93,77.58,-95,3G,404,45,26282897,1000,1
12.93,77.58,-95,3G,404,45,26293708,1000,1
12.93,77.58,-95,3G,405,803,13186223,1000,1
12.93,77.58,-95,4G,404,45,75776,1000,1
12.93,77.58,-95,3G,404,86,20678516,1000,1
12.93,77.58,-95,3G,404,71,75786,1000,1
12.93,77.58,-95,4G,404,44,10911273,1000,1
12.93,77.58,-95,3G,404,45,26285437,1000,1
12.93,77.58,-95,3G,404,45,26312899,1000,1
12.93,77.58,-95,3G,404,45,20655156,1000,1
12.93,77.58,-95,3G,404,45,26282898,1000,1
12.93,77.58,-95,3G,404,86,20612242,1000,1
12.93,77.58,-95,2G,404,45,4052,1000,1
12.93,77.58,-95,2G,404,45,8923,1000,1
12.93,77.58,-95,4G,404,45,843778,1000,1
12.93,77.58,-95,2G,405,34,2643,1000,1
12.93,77.58,-95,2G,405,34,8922,1000,1
12.93,77.58,-95,2G,405,34,8921,1000,1
12.93,77.58,-95,2G,405,34,8923,1000,1
12.93,77.58,-95,2G,404,86,8923,1000,1
12.93,77.58,-95,3G,404,86,20597570,1000,1
12.93,77.58,-95,2G,404,86,51561,1000,1
12.93,77.58,-95,2G,404,44,4211,1000,1
12.93,77.58,-95,4G,404,44,11055401,1000,1
12.93,77.58,-95,4G,404,44,11235626,1000,1
12.93,77.58,-95,4G,404,44,11055403,1000,1
12.93,77.58,-95,3G,404,45,3006314,1000,1
12.93,77.58,-95,2G,404,45,4051,1000,1
12.93,77.58,-95,3G,404,45,26312898,1000,1
12.93,77.58,-95,3G,404,86,20666836,1000,1
12.93,77.58,-95,3G,404,86,20612241,1000,1
12.93,77.58,-95,2G,405,803,18891,1000,1
12.93,77.58,-95,2G,404,45,24451,1000,1
12.93,77.58,-95,4G,404,45,843777,1000,1
12.93,77.6,-95,2G,404,86,60853,1000,1
12.93,77.59,-95,2G,404,45,12263,1000,1
12.93,77.59,-95,3G,404,45,26281398,1000,1
12.93,77.59,-95,3G,404,71,20345832,1000,1
12.93,77.59,-95,2G,404,45,25282,1000,1
12.93,77.59,-95,4G,404,45,37377,1000,1
12.93,77.59,-95,2G,404,45,3532,1000,1
12.93,77.59,-95,3G,404,45,26283468,1000,1
12.93,77.59,-95,3G,404,45,26283469,1000,1
12.93,77.59,-95,3G,405,34,158688,1000,1
12.93,77.59,-95,2G,404,45,24452,1000,1
12.93,77.59,-95,2G,404,45,12262,1000,1
12.93,77.59,-95,3G,404,45,26292198,1000,1
12.93,77.59,-95,4G,404,45,313857,1000,1
12.93,77.59,-95,3G,405,803,13225444,1000,1
12.93,77.59,-95,4G,404,86,204973831,1000,1
12.93,77.59,-95,2G,404,86,6792,1000,1
12.93,77.59,-95,4G,405,861,1076773,1000,1
12.93,77.59,-95,4G,404,45,313867,1000,1
12.93,77.59,-95,4G,405,861,1076753,1000,1
12.93,77.59,-95,2G,404,44,4013,1000,1
12.93,77.59,-95,2G,404,44,8012,1000,1
12.93,77.6,-95,2G,404,45,8271,1000,1
12.93,77.6,-95,2G,405,803,25981,1000,1
12.93,77.6,-95,3G,404,45,26283048,1000,1
12.93,77.6,-95,2G,404,45,8272,1000,1
12.93,77.6,-95,2G,405,34,44271,1000,1
12.93,77.6,-95,2G,405,803,19843,1000,1
12.93,77.6,-95,2G,404,86,7861,1000,1
12.93,77.6,-95,3G,404,45,26283055,1000,1
12.93,77.6,-95,3G,404,86,20607440,1000,1
12.93,77.6,-95,4G,404,44,11286825,1000,1
12.93,77.59,-95,2G,404,44,8111,1000,1
12.93,77.59,-95,2G,404,71,24532,1000,1
12.93,77.59,-95,2G,404,86,21002,1000,1
12.93,77.6,-95,2G,404,44,31401,1000,1
12.93,77.6,-95,3G,404,45,26283049,1000,1
12.93,77.59,-95,4G,404,45,313868,1000,1
12.93,77.59,-95,2G,404,44,9413,1000,1
12.93,77.59,-95,4G,404,45,647179,1000,1
12.93,77.59,-95,2G,404,86,21001,1000,1
12.93,77.6,-95,2G,404,45,60731,1000,1
12.93,77.59,-95,2G,404,86,6791,1000,1
12.93,77.6,-95,2G,404,45,22941,1000,1
12.93,77.6,-95,4G,404,45,79617,1000,1
12.93,77.61,-95,3G,404,71,33093841,1000,1
12.93,77.6,-95,2G,404,71,56361,1000,1
12.93,77.6,-95,4G,404,45,46577419,1000,1
12.93,77.61,-95,3G,404,86,20605962,1000,1
12.93,77.6,-95,4G,404,45,181012768,1000,1
12.93,77.6,-95,2G,405,10,30183,1000,1
12.93,77.6,-95,3G,405,34,161878,1000,1
12.93,77.6,-95,2G,404,45,7209,1000,1
12.93,77.6,-95,2G,404,45,44701,1000,1
12.93,77.6,-95,3G,405,803,13182934,1000,1
12.93,77.6,-95,3G,404,71,20346832,1000,1
12.93,77.6,-95,2G,404,44,31783,1000,1
12.93,77.6,-95,2G,404,44,313,1000,1
12.93,77.6,-95,3G,404,86,20598831,1000,1
12.93,77.6,-95,2G,405,803,16881,1000,1
12.93,77.6,-95,2G,405,803,12632,1000,1
12.93,77.6,-95,2G,404,86,2862,1000,1
12.93,77.6,-95,2G,404,86,3931,1000,1
12.93,77.6,-95,2G,404,44,4613,1000,1
12.93,77.6,-95,4G,404,45,1040896,1000,1
12.93,77.6,-95,4G,404,45,79627,1000,1
12.93,77.6,-95,3G,405,34,30802,1000,1
12.93,77.6,-95,4G,404,86,206357766,1000,1
12.93,77.6,-95,4G,404,44,11286826,1000,1
12.93,77.6,-95,3G,404,45,26293303,1000,1
12.93,77.6,-95,2G,405,10,30172,1000,1
12.93,77.6,-95,2G,405,10,36281,1000,1
12.93,77.6,-95,2G,404,45,6253,1000,1
12.93,77.6,-95,2G,404,44,31611,1000,1
12.93,77.6,-95,2G,404,86,22942,1000,1
12.93,77.6,-95,2G,404,86,13151,1000,1
12.93,77.6,-95,2G,404,86,11391,1000,1
12.93,77.6,-95,2G,404,86,61511,1000,1
