mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,network_type
404,472,7664,73240,0,77.618648,12.986617,397,20,1,1680000000,1700000000,-97.7,NR
405,10,9044,56336,0,77.63771,13.018671,1362,15,1,1680000000,1700000000,-95.9,LTE
405,10,9103,58717,0,77.646963,13.031584,738,10,1,1680000000,1700000000,-100.0,GSM
404,10,2308,95683,0,77.565685,13.004614,1326,2,1,1680000000,1700000000,-101.2,LTE
404,20,6350,92064,0,77.423435,13.039762,191,3,1,1680000000,1700000000,-94.2,UMTS
404,10,5250,33578,0,77.637248,12.856864,941,7,1,1680000000,1700000000,-95.7,LTE
404,1,505,78872,0,77.667599,12.789089,1443,4,1,1680000000,1700000000,-91.2,LTE
405,472,8251,54799,0,77.645641,13.033891,202,5,1,1680000000,1700000000,-66.8,NR
405,472,6066,65229,0,77.574322,12.863437,1648,3,1,1680000000,1700000000,-114.0,LTE
404,20,8397,80771,0,77.615007,12.921548,159,13,1,1680000000,1700000000,-101.1,NR
405,10,2243,84038,0,77.497007,12.912576,477,11,1,1680000000,1700000000,-97.2,LTE
404,472,250,92067,0,77.534603,13.085212,1482,3,1,1680000000,1700000000,-91.1,LTE
405,472,7865,41713,0,77.612662,13.014042,921,7,1,1680000000,1700000000,-78.3,UMTS
405,472,8571,84809,0,77.612756,12.995419,895,19,1,1680000000,1700000000,-86.2,UMTS
405,20,8558,52915,0,77.402448,13.196687,1085,1,1,1680000000,1700000000,-100.5,UMTS
405,472,2310,95146,0,77.570045,13.016937,936,1,1,1680000000,1700000000,-116.5,GSM
404,472,976,27724,0,77.741097,13.096264,1182,2,1,1680000000,1700000000,-90.6,UMTS
405,472,8821,7303,0,77.694166,12.825614,1044,10,1,1680000000,1700000000,-110.3,GSM
405,472,2964,41601,0,77.789481,12.977054,361,6,1,1680000000,1700000000,-91.9,UMTS
404,472,7132,34353,0,77.622997,12.761703,725,3,1,1680000000,1700000000,-96.6,UMTS
404,10,2625,94444,0,77.699688,12.904283,1016,2,1,1680000000,1700000000,-102.0,GSM
405,472,6623,28037,0,77.614907,12.842733,597,1,1,1680000000,1700000000,-120.0,GSM
405,20,603,26117,0,77.658026,13.032249,1876,3,1,1680000000,1700000000,-99.1,UMTS
404,472,6441,33366,0,77.615558,13.116302,1793,1,1,1680000000,1700000000,-103.8,GSM
405,10,9034,66934,0,77.531581,12.720851,1799,2,1,1680000000,1700000000,-105.5,LTE
404,20,1232,94736,0,77.577103,12.983507,1887,23,1,1680000000,1700000000,-69.9,NR
405,10,2922,37549,0,77.589668,12.89817,620,5,1,1680000000,1700000000,-89.5,NR
404,10,6024,91234,0,77.66801,12.827197,235,20,1,1680000000,1700000000,-93.8,LTE
404,472,5351,32578,0,77.647816,12.937556,1418,20,1,1680000000,1700000000,-86.7,LTE
405,472,8745,68435,0,77.648073,12.985497,1690,21,1,1680000000,1700000000,-93.5,LTE
405,10,2276,63828,0,77.75469,12.777502,314,3,1,1680000000,1700000000,-93.7,LTE
405,1,4487,18327,0,77.652488,13.090679,1952,7,1,1680000000,1700000000,-98.3,GSM
404,10,9106,66531,0,77.512223,12.921618,161,6,1,1680000000,1700000000,-86.4,LTE
404,10,2487,16876,0,77.726765,12.895949,191,1,1,1680000000,1700000000,-100.4,GSM
405,20,842,4906,0,77.667847,12.965572,1140,7,1,1680000000,1700000000,-91.7,LTE
404,10,1469,39728,0,77.638747,13.120638,487,1,1,1680000000,1700000000,-115.6,GSM
404,472,8461,99974,0,77.692822,12.885938,197,2,1,1680000000,1700000000,-99.9,GSM
405,10,9745,42470,0,77.510545,13.093084,1804,3,1,1680000000,1700000000,-114.1,GSM
404,1,6163,37562,0,77.690641,12.915928,774,15,1,1680000000,1700000000,-93.8,LTE
405,472,1607,10676,0,77.699736,12.892912,126,4,1,1680000000,1700000000,-116.2,LTE
405,10,7423,71995,0,77.561914,13.007933,763,4,1,1680000000,1700000000,-104.3,GSM
405,472,9302,26512,0,77.645647,12.750286,980,1,1,1680000000,1700000000,-104.2,GSM
405,10,6463,80551,0,77.480921,12.909845,1040,7,1,1680000000,1700000000,-106.6,LTE
404,472,8769,90407,0,77.611182,13.092456,1452,10,1,1680000000,1700000000,-105.9,LTE
404,10,7546,50421,0,77.550348,12.950861,147,8,1,1680000000,1700000000,-88.9,LTE
405,20,5059,11310,0,77.685535,12.990688,1233,2,1,1680000000,1700000000,-118.4,GSM
404,472,6018,44989,0,77.704421,13.12739,1145,2,1,1680000000,1700000000,-97.9,GSM
404,10,8977,89208,0,77.513461,12.921473,1732,8,1,1680000000,1700000000,-99.7,LTE
404,20,2408,80057,0,77.660585,12.842903,1077,11,1,1680000000,1700000000,-96.9,NR
405,1,2260,14793,0,77.635054,12.867134,1786,5,1,1680000000,1700000000,-90.6,LTE
405,472,8386,17569,0,77.672406,12.976776,105,1,1,1680000000,1700000000,-109.0,LTE
404,472,6642,29777,0,77.456614,13.122461,1995,1,1,1680000000,1700000000,-98.9,UMTS
404,472,2769,74399,0,77.562602,12.905504,1351,18,1,1680000000,1700000000,-89.7,LTE
404,1,4389,94988,0,77.688448,12.864049,1026,9,1,1680000000,1700000000,-97.6,UMTS
404,1,1179,8722,0,77.626676,13.083249,1710,6,1,1680000000,1700000000,-110.3,GSM
404,10,1889,87106,0,77.624983,12.875716,276,1,1,1680000000,1700000000,-100.7,GSM
404,20,972,75647,0,77.570961,12.857492,378,3,1,1680000000,1700000000,-95.3,LTE
405,10,5461,92635,0,77.546462,13.032438,700,1,1,1680000000,1700000000,-118.3,LTE
405,10,9817,73788,0,77.658344,12.813502,1273,9,1,1680000000,1700000000,-98.9,UMTS
405,472,5193,71571,0,77.770079,12.835538,269,2,1,1680000000,1700000000,-120.0,GSM
404,20,5863,74594,0,77.708205,12.806609,1459,3,1,1680000000,1700000000,-91.8,LTE
404,472,2580,56138,0,77.486129,12.942292,1185,5,1,1680000000,1700000000,-101.8,GSM
405,20,9738,72821,0,77.744818,12.730238,548,4,1,1680000000,1700000000,-112.3,UMTS
405,20,6368,83656,0,77.798582,13.194863,1840,2,1,1680000000,1700000000,-120.0,GSM
404,20,5999,59849,0,77.562499,12.900145,1369,11,1,1680000000,1700000000,-83.4,LTE
404,472,5560,43539,0,77.432025,12.867782,319,1,1,1680000000,1700000000,-112.4,UMTS
404,472,7680,67520,0,77.5619,12.940979,894,2,1,1680000000,1700000000,-113.0,GSM
404,472,489,54231,0,77.533056,12.918048,1568,3,1,1680000000,1700000000,-112.2,UMTS
404,472,3002,1085,0,77.767751,13.010491,1928,5,1,1680000000,1700000000,-88.5,LTE
404,472,5334,15548,0,77.512962,12.915955,790,16,1,1680000000,1700000000,-100.3,LTE
405,1,5667,5193,0,77.68779,12.807299,997,6,1,1680000000,1700000000,-96.2,LTE
405,10,559,31225,0,77.647316,13.040475,1464,6,1,1680000000,1700000000,-98.3,LTE
404,472,9585,16534,0,77.565824,13.075537,106,12,1,1680000000,1700000000,-77.1,NR
404,472,5618,81658,0,77.774804,12.918429,1362,3,1,1680000000,1700000000,-106.9,GSM
404,10,6020,51845,0,77.640019,13.048348,244,13,1,1680000000,1700000000,-111.4,LTE
404,10,9057,51706,0,77.670645,12.847854,1568,20,1,1680000000,1700000000,-76.2,LTE
405,10,4475,92014,0,77.505107,12.919616,1493,10,1,1680000000,1700000000,-104.8,LTE
404,1,6532,65327,0,77.733059,12.933959,1038,4,1,1680000000,1700000000,-93.3,LTE
404,10,3581,50739,0,77.598916,12.893887,741,1,1,1680000000,1700000000,-91.9,LTE
404,1,3726,41332,0,77.632145,12.905518,777,10,1,1680000000,1700000000,-100.7,LTE
405,20,860,47683,0,77.427898,13.128006,600,1,1,1680000000,1700000000,-109.5,LTE
405,472,2329,81775,0,77.578044,13.052919,1999,7,1,1680000000,1700000000,-90.8,LTE
405,1,9366,25388,0,77.467012,12.917109,279,9,1,1680000000,1700000000,-96.2,UMTS
405,472,3035,2110,0,77.694779,12.785496,1911,2,1,1680000000,1700000000,-102.9,UMTS
404,20,7668,61734,0,77.583029,13.047107,1922,8,1,1680000000,1700000000,-87.8,LTE
404,472,7168,92805,0,77.537909,12.968254,444,3,1,1680000000,1700000000,-93.7,UMTS
404,20,9485,65072,0,77.718105,12.749487,1580,3,1,1680000000,1700000000,-91.7,UMTS
405,20,7698,91474,0,77.577575,12.941955,1063,2,1,1680000000,1700000000,-97.2,LTE
404,20,8865,92667,0,77.659887,13.039239,1336,6,1,1680000000,1700000000,-106.5,GSM
404,20,4623,44476,0,77.426867,13.12904,1906,4,1,1680000000,1700000000,-100.1,GSM
404,472,9130,29016,0,77.683124,13.067791,1359,1,1,1680000000,1700000000,-95.2,UMTS
405,472,4645,37535,0,77.450984,12.847273,1097,1,1,1680000000,1700000000,-102.0,GSM
404,10,5996,76664,0,77.661933,13.193701,1333,1,1,1680000000,1700000000,-95.5,GSM
404,472,2545,29707,0,77.68044,13.05527,1845,2,1,1680000000,1700000000,-110.4,GSM
404,10,2240,66973,0,77.594697,12.963357,291,14,1,1680000000,1700000000,-80.7,NR
405,472,7630,47643,0,77.637243,13.102483,914,2,1,1680000000,1700000000,-117.9,GSM
404,1,1312,62561,0,77.647614,13.037263,711,10,1,1680000000,1700000000,-113.1,UMTS
404,10,577,35559,0,77.643247,12.88906,607,9,1,1680000000,1700000000,-100.9,GSM
405,20,2571,75381,0,77.69675,13.121073,266,4,1,1680000000,1700000000,-89.8,LTE
405,472,764,51222,0,77.500953,12.93581,578,16,1,1680000000,1700000000,-75.0,LTE
405,20,4273,40387,0,77.660131,12.954182,1443,10,1,1680000000,1700000000,-96.5,NR
405,1,6275,22925,0,77.690008,12.943776,1029,1,1,1680000000,1700000000,-97.6,LTE
405,10,6832,88223,0,77.594754,13.123719,381,3,1,1680000000,1700000000,-100.7,LTE
404,10,8177,78872,0,77.695538,13.159818,1507,1,1,1680000000,1700000000,-115.1,GSM
405,20,1486,87247,0,77.695962,13.00885,1330,2,1,1680000000,1700000000,-90.2,LTE
405,472,3158,48924,0,77.552107,12.985447,1465,7,1,1680000000,1700000000,-96.8,NR
404,10,6093,88616,0,77.689775,13.009299,1183,2,1,1680000000,1700000000,-107.1,LTE
405,472,5520,60445,0,77.411196,12.949754,922,4,1,1680000000,1700000000,-95.9,UMTS
405,472,6006,32447,0,77.757966,12.993413,994,11,1,1680000000,1700000000,-105.0,UMTS
405,472,7159,28344,0,77.588875,12.885359,1955,22,1,1680000000,1700000000,-114.6,GSM
405,472,1534,45786,0,77.629024,12.947099,479,13,1,1680000000,1700000000,-78.9,NR
405,472,3077,15790,0,77.638378,13.080209,1847,7,1,1680000000,1700000000,-86.3,LTE
405,472,9742,16553,0,77.405418,13.161319,644,2,1,1680000000,1700000000,-108.9,UMTS
404,1,6906,16249,0,77.449016,12.790796,716,2,1,1680000000,1700000000,-102.9,LTE
404,10,396,4930,0,77.678858,13.038184,1193,4,1,1680000000,1700000000,-101.4,UMTS
405,1,9225,37811,0,77.585344,13.041399,751,20,1,1680000000,1700000000,-80.3,NR
405,10,7647,35047,0,77.545099,12.778209,646,2,1,1680000000,1700000000,-99.7,UMTS
404,472,8767,54860,0,77.660195,13.122071,1731,2,1,1680000000,1700000000,-112.5,LTE
405,10,2263,76668,0,77.696789,12.870719,980,8,1,1680000000,1700000000,-99.0,LTE
404,10,8898,9242,0,77.500553,12.950858,150,6,1,1680000000,1700000000,-83.5,NR
404,472,2590,64418,0,77.546995,13.163786,1853,1,1,1680000000,1700000000,-118.1,GSM
404,10,2122,29523,0,77.694183,12.953366,1662,3,1,1680000000,1700000000,-108.1,GSM
404,472,2092,26967,0,77.722449,12.898998,874,2,1,1680000000,1700000000,-103.7,UMTS
404,10,8040,33260,0,77.540426,13.011217,804,1,1,1680000000,1700000000,-97.3,LTE
404,10,2868,20762,0,77.549412,12.76391,1410,2,1,1680000000,1700000000,-114.9,GSM
404,472,3794,17934,0,77.715213,12.857867,564,4,1,1680000000,1700000000,-102.1,GSM
404,472,3170,51998,0,77.573939,12.972008,1343,17,1,1680000000,1700000000,-79.9,NR
405,20,1716,2855,0,77.783844,12.948917,1106,4,1,1680000000,1700000000,-98.7,UMTS
404,10,1568,65617,0,77.635761,12.923594,1464,20,1,1680000000,1700000000,-88.8,NR
405,472,5413,59014,0,77.652107,13.096878,1643,4,1,1680000000,1700000000,-115.7,GSM
404,1,8428,3213,0,77.458059,12.831328,1399,2,1,1680000000,1700000000,-110.8,GSM
404,472,5895,54087,0,77.741156,12.909174,217,2,1,1680000000,1700000000,-114.3,GSM
405,10,907,52067,0,77.728421,12.888513,596,2,1,1680000000,1700000000,-115.1,GSM
404,1,6601,90610,0,77.654173,13.116558,1724,1,1,1680000000,1700000000,-109.5,GSM
404,472,9302,43461,0,77.488752,12.98786,404,3,1,1680000000,1700000000,-115.0,GSM
405,472,1136,42134,0,77.632348,13.109574,1596,4,1,1680000000,1700000000,-106.9,UMTS
405,472,7114,95421,0,77.531886,13.075108,648,1,1,1680000000,1700000000,-115.7,GSM
405,472,3565,78454,0,77.626491,12.73601,757,1,1,1680000000,1700000000,-100.8,UMTS
405,472,2346,3380,0,77.59866,12.92543,619,1,1,1680000000,1700000000,-94.5,UMTS
404,10,5137,10606,0,77.790558,12.784364,513,2,1,1680000000,1700000000,-94.7,LTE
405,472,8815,75256,0,77.700759,12.985787,1425,10,1,1680000000,1700000000,-109.5,UMTS
404,10,9962,25297,0,77.414534,12.926952,370,4,1,1680000000,1700000000,-97.5,UMTS
405,1,9549,70522,0,77.555761,12.918925,1195,8,1,1680000000,1700000000,-101.8,GSM
405,20,1988,79986,0,77.659499,13.010819,287,9,1,1680000000,1700000000,-90.9,LTE
405,10,3920,17343,0,77.552892,13.014983,396,1,1,1680000000,1700000000,-87.7,LTE
405,472,212,94187,0,77.554366,13.009332,202,8,1,1680000000,1700000000,-101.8,UMTS
405,10,6668,40025,0,77.568346,12.700595,1272,3,1,1680000000,1700000000,-98.5,UMTS
405,10,7089,91521,0,77.580056,12.923913,169,4,1,1680000000,1700000000,-85.5,LTE
405,10,9357,56918,0,77.70515,12.951655,1362,1,1,1680000000,1700000000,-91.6,UMTS
405,472,7734,95242,0,77.647958,12.832379,116,4,1,1680000000,1700000000,-100.8,LTE
404,20,4851,69749,0,77.582517,13.002473,1371,4,1,1680000000,1700000000,-87.0,LTE
404,10,5513,99791,0,77.736198,13.124969,636,4,1,1680000000,1700000000,-113.8,GSM
404,472,9428,80099,0,77.736934,13.001578,1306,5,1,1680000000,1700000000,-83.5,NR
405,472,3809,76355,0,77.642984,12.822294,1904,10,1,1680000000,1700000000,-95.6,UMTS
404,10,9820,44016,0,77.619005,13.05158,1125,3,1,1680000000,1700000000,-104.6,LTE
405,20,4182,21669,0,77.642176,12.910064,312,9,1,1680000000,1700000000,-70.6,LTE
404,20,7943,6682,0,77.799083,13.183669,1080,1,1,1680000000,1700000000,-114.5,UMTS
404,20,4104,2331,0,77.8,12.952375,187,3,1,1680000000,1700000000,-106.7,UMTS
404,472,3760,75261,0,77.626674,12.850886,211,7,1,1680000000,1700000000,-96.1,GSM
405,10,5936,70306,0,77.456574,13.11148,1547,4,1,1680000000,1700000000,-102.4,UMTS
404,10,7149,11339,0,77.476126,12.997453,1989,4,1,1680000000,1700000000,-107.0,GSM
404,472,8980,73185,0,77.705527,12.907074,859,2,1,1680000000,1700000000,-101.4,LTE
404,472,2323,5389,0,77.481881,12.724029,1857,4,1,1680000000,1700000000,-98.0,UMTS
405,20,6592,71814,0,77.629366,12.987144,1802,21,1,1680000000,1700000000,-81.8,NR
404,472,4697,50994,0,77.620868,12.71401,1642,3,1,1680000000,1700000000,-99.6,GSM
405,10,7731,35536,0,77.420049,12.991283,485,4,1,1680000000,1700000000,-120.0,GSM
405,472,2776,22231,0,77.520839,13.196773,1769,2,1,1680000000,1700000000,-109.7,LTE
404,472,3393,18495,0,77.777728,12.979542,1165,13,1,1680000000,1700000000,-96.4,LTE
404,472,263,31110,0,77.676425,13.015485,144,2,1,1680000000,1700000000,-96.4,LTE
405,1,2426,63703,0,77.604022,12.933153,1348,3,1,1680000000,1700000000,-95.4,GSM
404,20,3881,97300,0,77.708156,12.897619,1291,1,1,1680000000,1700000000,-102.4,UMTS
405,1,1215,77221,0,77.756924,13.007319,1757,9,1,1680000000,1700000000,-102.8,GSM
404,10,2269,39361,0,77.799761,13.070699,206,2,1,1680000000,1700000000,-103.4,LTE
404,472,8213,43089,0,77.423396,13.14054,1789,4,1,1680000000,1700000000,-104.6,GSM
405,10,6429,48154,0,77.442348,12.830225,1410,2,1,1680000000,1700000000,-111.9,GSM
404,10,8386,9400,0,77.614729,12.970812,468,23,1,1680000000,1700000000,-81.6,UMTS
405,20,8845,37929,0,77.639519,12.777776,1559,3,1,1680000000,1700000000,-98.8,GSM
404,472,1733,18038,0,77.602853,12.827361,273,4,1,1680000000,1700000000,-120.0,GSM
404,10,1311,60561,0,77.697734,13.014099,1851,4,1,1680000000,1700000000,-106.8,GSM
405,472,9900,42725,0,77.488156,13.004667,1605,3,1,1680000000,1700000000,-116.4,GSM
404,472,9235,60559,0,77.679985,13.02098,472,5,1,1680000000,1700000000,-92.1,GSM
405,20,3299,97998,0,77.65703,12.997285,1607,23,1,1680000000,1700000000,-99.8,UMTS
405,10,8596,66417,0,77.58508,13.007261,1141,1,1,1680000000,1700000000,-92.1,GSM
405,472,6285,67517,0,77.768979,12.99961,1501,1,1,1680000000,1700000000,-103.7,NR
405,472,4316,82777,0,77.644831,12.87468,1537,4,1,1680000000,1700000000,-101.1,GSM
405,10,4491,25246,0,77.558904,13.151887,1026,3,1,1680000000,1700000000,-96.6,UMTS
404,20,6954,11558,0,77.589666,13.160641,1914,3,1,1680000000,1700000000,-105.2,UMTS
404,20,9807,38465,0,77.617095,12.899684,339,6,1,1680000000,1700000000,-96.5,LTE
404,1,9789,42647,0,77.769624,12.735668,746,2,1,1680000000,1700000000,-111.2,GSM
405,20,3047,6602,0,77.639393,13.084804,983,10,1,1680000000,1700000000,-104.2,UMTS
404,472,1852,30233,0,77.696887,12.99439,1440,2,1,1680000000,1700000000,-102.5,UMTS
404,10,1471,24170,0,77.740533,12.969155,1841,10,1,1680000000,1700000000,-102.7,NR
405,10,2617,58074,0,77.601133,12.900207,1212,2,1,1680000000,1700000000,-91.7,UMTS
404,472,5452,35359,0,77.599801,12.908578,1239,10,1,1680000000,1700000000,-89.6,LTE
404,20,6461,24286,0,77.555785,12.968617,1267,7,1,1680000000,1700000000,-101.4,GSM
405,472,6642,99164,0,77.656338,12.836316,736,15,1,1680000000,1700000000,-99.9,LTE
405,1,3033,10843,0,77.652614,13.036196,495,3,1,1680000000,1700000000,-85.4,LTE
404,10,7817,81608,0,77.623105,13.051663,1014,18,1,1680000000,1700000000,-89.3,LTE
404,10,2735,68330,0,77.704141,12.776712,1530,3,1,1680000000,1700000000,-105.7,GSM
404,10,2854,93567,0,77.694142,12.799581,104,4,1,1680000000,1700000000,-91.0,NR
404,20,860,43813,0,77.615368,13.020157,1758,6,1,1680000000,1700000000,-94.5,LTE
404,10,9349,81145,0,77.749086,12.966975,227,22,1,1680000000,1700000000,-102.2,LTE
405,10,3821,24240,0,77.559243,12.729821,1828,4,1,1680000000,1700000000,-120.0,UMTS
404,472,8024,54413,0,77.755814,12.977905,1943,24,1,1680000000,1700000000,-106.9,UMTS
405,10,6615,60621,0,77.602263,13.073492,314,23,1,1680000000,1700000000,-99.0,UMTS
404,472,2596,13995,0,77.62086,12.823916,1478,2,1,1680000000,1700000000,-95.9,LTE
404,20,9931,96462,0,77.603241,12.970282,1853,14,1,1680000000,1700000000,-89.5,GSM
405,10,1656,86281,0,77.590748,12.73165,188,4,1,1680000000,1700000000,-108.5,GSM
404,10,8918,69504,0,77.65166,12.911246,305,10,1,1680000000,1700000000,-95.5,LTE
404,472,9822,55919,0,77.593439,12.902712,1286,19,1,1680000000,1700000000,-96.6,LTE
404,472,6502,50397,0,77.569432,13.059675,854,1,1,1680000000,1700000000,-91.5,UMTS
405,20,8410,78748,0,77.69679,13.090843,1258,2,1,1680000000,1700000000,-104.1,GSM
405,472,9591,80669,0,77.663889,12.859737,146,17,1,1680000000,1700000000,-81.7,LTE
404,472,7274,76247,0,77.650961,12.922526,1367,5,1,1680000000,1700000000,-98.2,LTE
405,472,9454,38254,0,77.617362,13.037437,930,11,1,1680000000,1700000000,-100.0,UMTS
405,1,6631,97085,0,77.596593,12.864867,1290,4,1,1680000000,1700000000,-107.3,LTE
404,20,4851,42423,0,77.613287,12.968217,120,12,1,1680000000,1700000000,-91.4,GSM
404,472,2787,53228,0,77.466666,13.096168,385,2,1,1680000000,1700000000,-104.9,GSM
405,472,4239,47998,0,77.640876,12.989981,1165,8,1,1680000000,1700000000,-87.3,LTE
405,472,5099,88393,0,77.488576,12.752187,1768,1,1,1680000000,1700000000,-120.0,UMTS
405,20,3975,2909,0,77.494784,12.970429,405,1,1,1680000000,1700000000,-110.6,UMTS
404,10,9872,47647,0,77.604314,13.003357,1421,7,1,1680000000,1700000000,-96.4,UMTS
405,472,9362,26111,0,77.764464,12.801653,1790,1,1,1680000000,1700000000,-118.3,UMTS
404,472,7961,95504,0,77.616545,12.919137,1968,21,1,1680000000,1700000000,-82.4,UMTS
405,472,2113,7239,0,77.632046,13.080169,572,4,1,1680000000,1700000000,-102.4,NR
405,10,5718,56304,0,77.518251,12.835692,1244,4,1,1680000000,1700000000,-114.5,UMTS
405,20,2165,16313,0,77.560348,13.151193,762,1,1,1680000000,1700000000,-110.0,UMTS
404,472,3965,29240,0,77.556315,12.97345,1400,6,1,1680000000,1700000000,-82.3,LTE
405,472,5073,71934,0,77.517958,13.023758,690,3,1,1680000000,1700000000,-90.6,UMTS
404,472,200,65107,0,77.530272,13.042367,1800,2,1,1680000000,1700000000,-111.7,GSM
404,1,4181,52693,0,77.583834,12.913785,361,22,1,1680000000,1700000000,-84.3,LTE
405,472,2673,56784,0,77.778602,13.029206,1681,2,1,1680000000,1700000000,-102.9,LTE
405,20,5359,94371,0,77.657015,12.83535,1482,22,1,1680000000,1700000000,-102.6,LTE
404,10,5468,65127,0,77.705502,12.84353,854,7,1,1680000000,1700000000,-99.7,LTE
404,472,5154,79549,0,77.579451,13.007474,289,1,1,1680000000,1700000000,-95.0,NR
405,472,7657,16608,0,77.681806,12.97611,829,9,1,1680000000,1700000000,-96.0,UMTS
404,472,4841,80040,0,77.680931,12.99029,516,8,1,1680000000,1700000000,-100.1,GSM
404,10,8638,79757,0,77.61901,12.9759,473,25,1,1680000000,1700000000,-74.1,LTE
404,20,9001,63287,0,77.694997,13.038103,502,3,1,1680000000,1700000000,-119.4,GSM
405,10,3809,64259,0,77.55458,12.889861,1763,4,1,1680000000,1700000000,-98.4,LTE
404,10,7060,90857,0,77.604743,13.102889,1079,10,1,1680000000,1700000000,-104.3,LTE
404,472,3777,28512,0,77.581333,12.931189,1766,10,1,1680000000,1700000000,-86.1,LTE
405,1,5694,7902,0,77.635064,12.898027,1348,7,1,1680000000,1700000000,-87.6,UMTS
405,20,3833,76686,0,77.634335,12.993771,134,22,1,1680000000,1700000000,-81.2,NR
404,472,1492,71818,0,77.493581,12.965646,1317,2,1,1680000000,1700000000,-109.4,GSM
405,1,7600,77393,0,77.608827,12.904799,859,5,1,1680000000,1700000000,-99.8,GSM
405,10,9455,46682,0,77.624416,12.91902,1644,18,1,1680000000,1700000000,-84.3,UMTS
404,10,9665,61654,0,77.778179,12.95995,1597,7,1,1680000000,1700000000,-101.1,UMTS
404,20,8764,71837,0,77.664133,12.969407,484,2,1,1680000000,1700000000,-97.2,UMTS
405,20,5485,13960,0,77.762922,13.019649,1717,6,1,1680000000,1700000000,-101.3,UMTS
404,10,3085,96173,0,77.667335,13.062683,545,9,1,1680000000,1700000000,-104.8,LTE
404,472,5614,76554,0,77.655891,13.023644,123,18,1,1680000000,1700000000,-107.1,UMTS
404,472,7767,76640,0,77.409066,13.143754,196,2,1,1680000000,1700000000,-115.2,GSM
404,1,5229,98584,0,77.459123,12.885203,1133,3,1,1680000000,1700000000,-113.0,GSM
